article_id,title,link,author,category_id,pub_date,created_at
AKR20260525026200030,"농식품장관, 스벅사태에 ""이 기회에 국산차 많이 드시면 좋을듯""",https://www.yna.co.kr/view/AKR20260525026200030,홍국기,3,2026-05-25T11:06:44,2026-05-25T11:15:46
AKR20260525026900063,"대전시장 여야 후보, 'SNS 선거전'도 치열",https://www.yna.co.kr/view/AKR20260525026900063,박주영,1,2026-05-25T11:19:29,2026-05-25T11:25:43
AKR20260525025900001,"전북 간 정청래 ""李대통령 지지한다면 이원택을 도지사로""",https://www.yna.co.kr/view/AKR20260525025900001,이슬기,1,2026-05-25T11:09:30,2026-05-25T11:25:43
AKR20260525026400055,"전북선관위, 6·3 지방선거 투표소 557곳 확정…공보물 발송",https://www.yna.co.kr/view/AKR20260525026400055,정경재,1,2026-05-25T11:08:25,2026-05-25T11:25:43
AKR20260525022300004,서울시 우수 강소기업에 근무환경개선금 3천만원 추가 지원,https://www.yna.co.kr/view/AKR20260525022300004,김동규,3,2026-05-25T11:15:02,2026-05-25T11:25:43
AKR20260525023700004,"서울시, 프리랜서 무료상담 확대…계약·세무·저작권까지 지원",https://www.yna.co.kr/view/AKR20260525023700004,김동규,3,2026-05-25T11:15:01,2026-05-25T11:25:43
AKR20260525026500030,"이재현 회장, 美 '더CJ컵' 방문…""K라이프스타일 플랫폼 키워야""",https://www.yna.co.kr/view/AKR20260525026500030,이상서,3,2026-05-25T11:11:03,2026-05-25T11:25:43
AKR20260525020200004,"서울시 대표 캐릭터 '해치' 디자인, 스킨케어 제품에 적용",https://www.yna.co.kr/view/AKR20260525020200004,김동규,4,2026-05-25T11:15:02,2026-05-25T11:25:43
AKR20260525020000004,어르신 전용 서울사랑상품권 구매제 도입…학생가구도 월세 지원,https://www.yna.co.kr/view/AKR20260525020000004,김동규,5,2026-05-25T11:15:02,2026-05-25T11:25:43
AKR20260525024900004,"[게시판] 서울시, 관악산 산림보호 합동 캠페인…안전관리 예산 긴급지원",https://www.yna.co.kr/view/AKR20260525024900004,김동규,5,2026-05-25T11:15:00,2026-05-25T11:25:43
AKR20260525027000527,전남 흑산도·홍도에 강풍주의보,https://www.yna.co.kr/view/AKR20260525027000527,기상뉴스,5,2026-05-25T11:10:25,2026-05-25T11:25:43
AKR20260525016451001,"개혁신당 ""양향자, 학력위조 허위공표""…梁 ""억지 주장""(종합)",https://www.yna.co.kr/view/AKR20260525016451001,노선웅,1,2026-05-25T11:26:44,2026-05-25T11:35:43
AKR20260525028500060,고양 단독주택서 불…주민 15명 대피,https://www.yna.co.kr/view/AKR20260525028500060,심민규,5,2026-05-25T11:26:52,2026-05-25T11:35:43
AKR20260525028300055,전주 숙박업소서 지인 흉기로 찔러 살해한 60대 구속영장,https://www.yna.co.kr/view/AKR20260525028300055,정경재,5,2026-05-25T11:25:52,2026-05-25T11:35:43
AKR20260524001651002,"담합 잡는 자진신고제, 재발까진 못막아…비공개 탓 밀실 논란도(종합)",https://www.yna.co.kr/view/AKR20260524001651002,이세원,3,2026-05-25T11:40:09,2026-05-25T11:45:43
AKR20260525028900004,"법무부 ""지난해 1천396억원 범죄수익 환수…274명 국내 송환""",https://www.yna.co.kr/view/AKR20260525028900004,최원정,5,2026-05-25T11:41:07,2026-05-25T11:45:43
AKR20260525030000704,"""'임상 독성학' 개척""…허인회 중앙대 약대 명예교수 별세",https://www.yna.co.kr/view/AKR20260525030000704,이충원,5,2026-05-25T11:48:58,2026-05-25T11:55:48
AKR20260525029900061,아파트 주차장서 차량 훔쳐 몰다 사고 낸 고교생,https://www.yna.co.kr/view/AKR20260525029900061,강영훈,5,2026-05-25T11:43:38,2026-05-25T11:55:48
AKR20260525028800530,수증기 다량 품은 저기압 접근…오늘 밤부터 전국 많고 강한 비,https://www.yna.co.kr/view/AKR20260525028800530,이재영,5,2026-05-25T11:42:43,2026-05-25T11:55:48
AKR20260525028400504,"6·25전쟁 프랑스 참전용사 2명, 부산 유엔기념공원에 안장",https://www.yna.co.kr/view/AKR20260525028400504,김효정,1,2026-05-25T11:58:29,2026-05-25T12:05:43
AKR20260525028700001,"오세훈, 정원오에 '부동산 무능' 공세…""후안무치하고 무책임""",https://www.yna.co.kr/view/AKR20260525028700001,김준태,1,2026-05-25T11:54:08,2026-05-25T12:05:43
AKR20260525030100057,"울산선관위, 지선 투표소 269곳 확정…유권자 93만6천여명",https://www.yna.co.kr/view/AKR20260525030100057,김근주,1,2026-05-25T11:50:16,2026-05-25T12:05:43
AKR20260525028200001,"정원오, 서남권 공략…""버스노선 개편해 교통불균형 해소""",https://www.yna.co.kr/view/AKR20260525028200001,서혜림,1,2026-05-25T11:48:27,2026-05-25T12:05:43
AKR20260522152100002,건강식품 싸게 판 약국에 거래 끊은 네이처스팜…공정위 제재,https://www.yna.co.kr/view/AKR20260522152100002,김수현,3,2026-05-25T12:00:04,2026-05-25T12:05:43
AKR20260522164800030,"중기부, 중견기업 협업 스타트업 모집…최대 1억4천만원 지원",https://www.yna.co.kr/view/AKR20260522164800030,구정모,3,2026-05-25T12:00:03,2026-05-25T12:05:43
AKR20260522160100530,7월부터 건강보험료 분할납부 기준 완화된다,https://www.yna.co.kr/view/AKR20260522160100530,고유선,3,2026-05-25T12:00:01,2026-05-25T12:05:43
AKR20260524022500002,삼성·하이닉스 레버리지 27일 상장…'고위험상품 투자주의',https://www.yna.co.kr/view/AKR20260524022500002,강류나,3,2026-05-25T12:00:00,2026-05-25T12:05:43
AKR20260525030300008,"조지워싱턴대 한국학연구소 연수단, 신한투자증권 방문",https://www.yna.co.kr/view/AKR20260525030300008,고은지,3,2026-05-25T11:58:53,2026-05-25T12:05:43
AKR20260522116800063,"폐플라스틱 활용 항공유 특허 급증…한국, 5년간 7.6배 ↑",https://www.yna.co.kr/view/AKR20260522116800063,김준호,4,2026-05-25T12:00:04,2026-05-25T12:05:43
AKR20260522164300030,"중기부, 구매연계·상생협력 R&D 공고…中企 기술사업화 지원",https://www.yna.co.kr/view/AKR20260522164300030,구정모,4,2026-05-25T12:00:03,2026-05-25T12:05:43
AKR20260525030600062,평창 진부 산불…헬기 2대 등 투입해 30분만에 진화,https://www.yna.co.kr/view/AKR20260525030600062,이재현,4,2026-05-25T11:55:47,2026-05-25T12:05:43
AKR20260523046900530,스쿨존 교통사고 사망자 줄었지만…사고 건수는 정체,https://www.yna.co.kr/view/AKR20260523046900530,홍준석,5,2026-05-25T12:00:01,2026-05-25T12:05:43
AKR20260524031200004,"기숙사는 소음법상 층간소음 측정대상 제외…헌재, 기본권침해 아냐",https://www.yna.co.kr/view/AKR20260524031200004,이승연,5,2026-05-25T12:00:00,2026-05-25T12:05:43
AKR20260525030400004,연휴 마지막 날 귀경 정체 본격화…부산→서울 6시간10분 예상,https://www.yna.co.kr/view/AKR20260525030400004,유한주,5,2026-05-25T11:57:17,2026-05-25T12:05:43
AKR20260525031500064,"모친 생가 찾은 박근혜 ""약속한 것 지킨다는 믿음줘야""",https://www.yna.co.kr/view/AKR20260525031500064,박건영,1,2026-05-25T12:40:12,2026-05-25T12:48:09
AKR20260525027200061,'경제·안보 요충지' 평택시장 선거…최원용·차화열 양자대결,https://www.yna.co.kr/view/AKR20260525027200061,김광호,1,2026-05-25T12:30:06,2026-05-25T12:48:09
AKR20260525031200003,"KB ""5월 서울 아파트값 상승폭 축소…강남구 하락폭 확대""",https://www.yna.co.kr/view/AKR20260525031200003,임기창,3,2026-05-25T12:29:15,2026-05-25T12:48:09
AKR20260525026251030,"농식품장관, 스벅사태에 ""이 기회에 국산차 많이 드시면 좋을듯""(종합)",https://www.yna.co.kr/view/AKR20260525026251030,홍국기,3,2026-05-25T12:45:33,2026-05-25T12:58:09
AKR20260525032700065,인천 지방선거 유권자 266만3천명…4년전보다 13만명 증가,https://www.yna.co.kr/view/AKR20260525032700065,홍현기,1,2026-05-25T13:03:48,2026-05-25T13:08:10
AKR20260525032600051,"박민식 ""여론조사 표본 정치적으로 오염돼…단일화 없다""",https://www.yna.co.kr/view/AKR20260525032600051,김선호,1,2026-05-25T13:00:53,2026-05-25T13:08:10
AKR20260525032200052,"이주옥·안병구, 밀양시장 토론서 나노산단·선샤인파크 공방",https://www.yna.co.kr/view/AKR20260525032200052,이준영,1,2026-05-25T12:57:23,2026-05-25T13:08:10
AKR20260525033900004,"경찰, '스타벅스 탱크데이' 5·18 유공자 추가 고소인 조사",https://www.yna.co.kr/view/AKR20260525033900004,유한주,5,2026-05-25T13:21:23,2026-05-25T13:28:09
AKR20260525033800053,경북 안동서 산불…헬기 등 투입해 진화 중,https://www.yna.co.kr/view/AKR20260525033800053,최수호,5,2026-05-25T13:16:22,2026-05-25T13:28:09
AKR20260525031100061,경기 '최대 표밭' 지형 변화…60대 이상 유권자 역대 최고,https://www.yna.co.kr/view/AKR20260525031100061,이우성,1,2026-05-25T13:52:08,2026-05-25T14:04:31
AKR20260525020551055,"민주당, '김관영 지원' 당원 3명 징계 착수…""차라리 탈당하라""(종합)",https://www.yna.co.kr/view/AKR20260525020551055,정경재,1,2026-05-25T13:35:33,2026-05-25T14:04:31
AKR20260525034400063,"강희린, 뉴미디어 통해 청년표심 공략…""차악 아닌 최선 선택""",https://www.yna.co.kr/view/AKR20260525034400063,박주영,1,2026-05-25T13:34:09,2026-05-25T14:04:31
AKR20260525033851053,경북 안동서 산불…헬기 등 투입해 약 50분만에 주불 진화(종합),https://www.yna.co.kr/view/AKR20260525033851053,최수호,5,2026-05-25T13:49:28,2026-05-25T14:04:32
AKR20260525034800061,"지방선거 D-9…경기지역 후보들, 연휴 마지막날 총력전",https://www.yna.co.kr/view/AKR20260525034800061,최종호,1,2026-05-25T13:56:38,2026-05-25T14:05:31
AKR20260525035100052,"경남선관위, 선거일 투표소 921곳·사전 투표소 305곳 확정",https://www.yna.co.kr/view/AKR20260525035100052,이정훈,1,2026-05-25T13:56:09,2026-05-25T14:05:31
AKR20260525026300002,"재경부, 국제기구와 화성 AI 정수장 방문…개발협력 지속",https://www.yna.co.kr/view/AKR20260525026300002,송정은,3,2026-05-25T14:00:01,2026-05-25T14:05:31
AKR20260525035300004,"서울시 ""GTX-A 공사 철근 누락, 초기부터 철도공단에 지속 통보""",https://www.yna.co.kr/view/AKR20260525035300004,김동규,3,2026-05-25T14:00:01,2026-05-25T14:05:31
AKR20260525035400064,지역 돌고 유튜브 출연하고…충북교육감 후보들 득표전 후끈,https://www.yna.co.kr/view/AKR20260525035400064,박재천,1,2026-05-25T14:04:41,2026-05-25T14:15:31
AKR20260525032000001,"여야, 진영 결집에 총력…'샤이 지지층 투표장으로' 안간힘",https://www.yna.co.kr/view/AKR20260525032000001,김정진,1,2026-05-25T14:03:31,2026-05-25T14:15:31
AKR20260525035700061,"수원시장 후보들 ""민생 회복"" 한목소리…방법론으로 차별화",https://www.yna.co.kr/view/AKR20260525035700061,최종호,1,2026-05-25T14:20:10,2026-05-25T14:35:32
AKR20260525035900057,울주군수 유세현장서 여야 운동원 마찰…경찰 사실관계 조사,https://www.yna.co.kr/view/AKR20260525035900057,김근주,1,2026-05-25T14:18:57,2026-05-25T14:35:32
AKR20260525037800061,"김용남 ""대부업 위법 행위 전혀 없어…허위·왜곡 주장""",https://www.yna.co.kr/view/AKR20260525037800061,김광호,1,2026-05-25T14:35:34,2026-05-25T14:45:32
AKR20260525037600063,"부울경·호남, 산사태 위기경보 '주의'로 상향…집중호우 대비",https://www.yna.co.kr/view/AKR20260525037600063,김준호,5,2026-05-25T14:40:18,2026-05-25T14:45:32
AKR20260525036900065,영종도 버스차고지 식당서 60여명 식중독 의심…운행 차질 우려,https://www.yna.co.kr/view/AKR20260525036900065,홍현기,5,2026-05-25T14:28:55,2026-05-25T14:45:32
AKR20260525036100056,제주 환경자산 '용천수' 디지털 3차원 모델 지도 공개,https://www.yna.co.kr/view/AKR20260525036100056,고성식,5,2026-05-25T14:15:48,2026-05-25T14:45:32
AKR20260525037300051,"부산선관위, 투표소 914곳 확정…거소투표 신고인 4천300여명",https://www.yna.co.kr/view/AKR20260525037300051,김선호,1,2026-05-25T14:42:01,2026-05-25T14:55:31
AKR20260525038400062,정선군 농어촌기본소득 효과 '톡톡'…월 15만원 지역화폐 지급,https://www.yna.co.kr/view/AKR20260525038400062,이재현,3,2026-05-25T14:48:23,2026-05-25T14:55:31
AKR20260525035800030,"홈플러스, 마트 매각으로 회생 돌파구…부도·대량 실직 막는다",https://www.yna.co.kr/view/AKR20260525035800030,조민정,4,2026-05-25T14:44:05,2026-05-25T14:55:32
AKR20260525037500055,"진보당 ""최영일 순창군수 후보, 도의원일때 대학 졸업…특혜?""",https://www.yna.co.kr/view/AKR20260525037500055,정경재,1,2026-05-25T14:58:21,2026-05-25T15:05:31
AKR20260525036200001,"진보당 ""울산 단일화파행 진상 밝혀야""…김상욱 ""민의왜곡 안돼""",https://www.yna.co.kr/view/AKR20260525036200001,김정진,1,2026-05-25T14:58:01,2026-05-25T15:05:31
AKR20260525039200011,[연합뉴스 이 시각 헤드라인] - 15:00,https://www.yna.co.kr/view/AKR20260525039200011,김슬기,3,2026-05-25T15:00:00,2026-05-25T15:05:31
AKR20260525038800704,'5·16도로 숲터널' 벌채 막은 '제주특파원'…신상범씨 별세,https://www.yna.co.kr/view/AKR20260525038800704,이충원,5,2026-05-25T14:49:18,2026-05-25T15:05:31
AKR20260525039600004,일단 한 달 연장한 종합특검…'무거운 끝맺음' 할 수 있을까,https://www.yna.co.kr/view/AKR20260525039600004,최원정,1,2026-05-25T15:04:58,2026-05-25T15:15:31
AKR20260525039700530,5등급제 전환 후 내신 시험 쉬워져…평균 3.5점 올라,https://www.yna.co.kr/view/AKR20260525039700530,고상민,5,2026-05-25T15:08:31,2026-05-25T15:15:31
AKR20260525041300527,제주도 산지에 호우주의보 해제,https://www.yna.co.kr/view/AKR20260525041300527,기상뉴스,5,2026-05-25T15:03:57,2026-05-25T15:15:31
AKR20260525041600053,"조정식, 대구서 김부겸 지원…""신공항·통합법 전폭 지원""",https://www.yna.co.kr/view/AKR20260525041600053,박세진,1,2026-05-25T15:19:37,2026-05-25T15:25:31
AKR20260525042200504,"조현, 크로아티아 외교장관과 회담…방산·에너지 협력 논의",https://www.yna.co.kr/view/AKR20260525042200504,민선희,1,2026-05-25T15:20:38,2026-05-25T15:35:31
AKR20260525042300062,"인제군, 고유어종 '미유기' 첫 인공부화 성공…자원 복원 신호탄",https://www.yna.co.kr/view/AKR20260525042300062,이재현,4,2026-05-25T15:25:47,2026-05-25T15:35:31
AKR20260525042400057,"김종훈 ""울산시장 '단일화 파행' 김상욱 사과 오늘까지 기다려""",https://www.yna.co.kr/view/AKR20260525042400057,김근주,1,2026-05-25T15:38:32,2026-05-25T15:45:31
AKR20260525041900001,"與 ""국민의힘, 5·18 조롱이 자유인가…사실상 '일베당' 선언""",https://www.yna.co.kr/view/AKR20260525041900001,오규진,1,2026-05-25T15:42:50,2026-05-25T15:55:31
AKR20260525043700064,"신용한 측, 대포폰 관련 김영환 주장에 법적 조치 예고",https://www.yna.co.kr/view/AKR20260525043700064,박건영,1,2026-05-25T15:53:42,2026-05-25T16:05:32
AKR20260525037551055,"진보당 ""최영일 순창군수 후보 특혜 졸업""…최 후보 ""정상 수료""(종합)",https://www.yna.co.kr/view/AKR20260525037551055,정경재,1,2026-05-25T15:51:39,2026-05-25T16:05:32
AKR20260525043900003,1분기 주요 5대 낸드업체 매출 83.7%↑…삼성전자 1위,https://www.yna.co.kr/view/AKR20260525043900003,김민지,4,2026-05-25T15:52:17,2026-05-25T16:05:32
AKR20260525033901004,"경찰, 스타벅스 고소인 추가 조사…李대통령 겨냥 맞불 고발도(종합)",https://www.yna.co.kr/view/AKR20260525033901004,한지은,5,2026-05-25T15:54:50,2026-05-25T16:05:32
AKR20260525044500064,제천시장 토론회서 여야 후보 비방·흠집내기…고발전 예고,https://www.yna.co.kr/view/AKR20260525044500064,천경환,1,2026-05-25T16:03:40,2026-05-25T16:15:32
AKR20260525043300001,[인사] 국무조정실·국무총리비서실,https://www.yna.co.kr/view/AKR20260525043300001,황윤기,1,2026-05-25T16:02:32,2026-05-25T16:15:32
AKR20260525042000001,"국힘, 대구서 '지지층 결집' 호소…""TK 압승해야 나라 지킨다""",https://www.yna.co.kr/view/AKR20260525042000001,김연정,1,2026-05-25T16:02:16,2026-05-25T16:15:32
AKR20260525044300063,"박근혜, ""대전은요"" 20년만에 대전 찾아 ""이장우는 동지"" 지원",https://www.yna.co.kr/view/AKR20260525044300063,박주영,1,2026-05-25T16:02:03,2026-05-25T16:15:32
AKR20260525042900004,[표] GTX-A노선 삼성역 지하 5층 공사 철근 누락 사태 관련 일지,https://www.yna.co.kr/view/AKR20260525042900004,김동규,3,2026-05-25T16:02:04,2026-05-25T16:15:32
AKR20260525035351004,"서울시 ""GTX-A 철근 누락 6차례 통보…국토부가 불안 야기""(종합)",https://www.yna.co.kr/view/AKR20260525035351004,김동규,3,2026-05-25T16:00:59,2026-05-25T16:15:32
AKR20260525044800527,제주도산지에 강풍주의보…제주 남쪽 먼바다에 풍랑주의보,https://www.yna.co.kr/view/AKR20260525044800527,기상뉴스,5,2026-05-25T16:01:39,2026-05-25T16:15:32
AKR20260525045400003,"삼성전자 DX 노조, 26일 법원에 찬반투표 중지 가처분 신청",https://www.yna.co.kr/view/AKR20260525045400003,김민지,4,2026-05-25T16:13:09,2026-05-25T16:25:32
AKR20260525045300057,울산 석유화학업체 공사장서 40대 직원 의식 잃고 사망,https://www.yna.co.kr/view/AKR20260525045300057,김근주,4,2026-05-25T16:11:47,2026-05-25T16:25:32
AKR20260525045800061,경기지사 후보들 연휴 마지막날 치열한 유세전…공약대결도 가열,https://www.yna.co.kr/view/AKR20260525045800061,최해민,1,2026-05-25T16:28:11,2026-05-25T16:35:31
AKR20260525046400055,"이원택·김관영, '전주 자임추모공원 사태' 해결에 한 뜻",https://www.yna.co.kr/view/AKR20260525046400055,정경재,1,2026-05-25T16:24:34,2026-05-25T16:35:31
AKR20260525023951053,"박근혜, 대구 이어 충청 지원유세…PK·강원 방문도 예고(종합)",https://www.yna.co.kr/view/AKR20260525023951053,박세진,1,2026-05-25T16:22:20,2026-05-25T16:35:31
AKR20260525046100062,강원 원주·횡성서 선거 공보물 누락·벽보 오류 잇따라,https://www.yna.co.kr/view/AKR20260525046100062,이재현,1,2026-05-25T16:22:19,2026-05-25T16:35:31
AKR20260525031551064,"모친 생가 찾은 박근혜 ""약속 지킨다는 믿음주면 선택받을 것""(종합)",https://www.yna.co.kr/view/AKR20260525031551064,박건영,1,2026-05-25T16:17:57,2026-05-25T16:35:31
AKR20260525045000704,[영상] 이란전쟁 중 첨단 'MQ-9 리퍼' 24대 파괴돼…피해액 무려 1조원,https://www.yna.co.kr/view/AKR20260525045000704,임동근,1,2026-05-25T16:16:55,2026-05-25T16:35:31
AKR20260525012251053,안갯속 대구시장 선거…부동층·TV토론·실언 등 돌발악재 변수(종합),https://www.yna.co.kr/view/AKR20260525012251053,박세진,1,2026-05-25T16:34:17,2026-05-25T16:45:31
AKR20260525047200704,'日 편의점의 아버지' 스즈키 도시후미 세븐일레븐 前회장 별세,https://www.yna.co.kr/view/AKR20260525047200704,이충원,4,2026-05-25T16:36:24,2026-05-25T16:45:31
AKR20260525046900061,경기도 '고유가 피해지원금' 신청률 80% 돌파…1조원 지급 완료,https://www.yna.co.kr/view/AKR20260525046900061,최해민,5,2026-05-25T16:29:35,2026-05-25T16:45:31
AKR20260525047800063,"허태정 ""이장우는 골프장 짓겠다지만""…생활체육시설 확충 약속",https://www.yna.co.kr/view/AKR20260525047800063,박주영,1,2026-05-25T16:48:00,2026-05-25T16:55:31
AKR20260525046300001,"與 ""차명 대부업 근거취약""…김용남 '완주' 강조하며 혁신당에 반격",https://www.yna.co.kr/view/AKR20260525046300001,서혜림,1,2026-05-25T16:46:23,2026-05-25T16:55:31
AKR20260525047400004,"서울시, GTX 철근누락 '정면돌파'…시장대행, 은폐의혹 부인",https://www.yna.co.kr/view/AKR20260525047400004,김동규,3,2026-05-25T16:41:55,2026-05-25T16:55:31
AKR20260525048300530,"복지부, 우크라이나 등 3개국과 MOU…""다자간 보건 협력 강화""",https://www.yna.co.kr/view/AKR20260525048300530,성서호,5,2026-05-25T16:52:55,2026-05-25T16:55:31
AKR20260525048500054,구례 펜션 별채서 불…70대 1명 화상,https://www.yna.co.kr/view/AKR20260525048500054,손상원,5,2026-05-25T16:50:54,2026-05-25T16:55:31
AKR20260525048400704,[쇼츠] '하늘의 암살자'라더니…이란전쟁 중 美 'MQ-9' 24대 파괴돼,https://www.yna.co.kr/view/AKR20260525048400704,임동근,1,2026-05-25T16:52:03,2026-05-25T17:05:31
AKR20260525049100530,"정부, 제159차 WHO 집행이사회 참석…보건 현안 논의",https://www.yna.co.kr/view/AKR20260525049100530,성서호,5,2026-05-25T16:59:00,2026-05-25T17:05:31
AKR20260525048900004,"경찰들 ""휴게시간 사실상 대기근무, 수당 지급하라"" 소송서 패소",https://www.yna.co.kr/view/AKR20260525048900004,이미령,5,2026-05-25T16:58:59,2026-05-25T17:05:31
AKR20260525049400055,"정청래 전북 유세서 '불공정 공천' 기습 시위…경찰 ""분리 조치""",https://www.yna.co.kr/view/AKR20260525049400055,정경재,1,2026-05-25T17:11:13,2026-05-25T17:15:31
AKR20260525036251001,"與, 진보당과 '울산 단일화 파행'에 ""단일화 합의 여전히 유효""(종합)",https://www.yna.co.kr/view/AKR20260525036251001,김정진,1,2026-05-25T17:07:43,2026-05-25T17:15:31
AKR20260525046600001,"與, 한동훈에 견제구…""韓팬클럽 쉼터 운영, 선거법 위반 의혹""",https://www.yna.co.kr/view/AKR20260525046600001,이슬기,1,2026-05-25T17:04:18,2026-05-25T17:15:31
AKR20260525019651064,"""저에게 한표를""…충북 여야 후보들, 연휴 마지막날 유세 총력(종합)",https://www.yna.co.kr/view/AKR20260525019651064,박건영,1,2026-05-25T17:17:15,2026-05-25T17:25:31
AKR20260525047500001,"국힘 ""김용범 '3高는 성공 비용', 정부 무능 감추려는 말장난""",https://www.yna.co.kr/view/AKR20260525047500001,김연정,1,2026-05-25T17:15:44,2026-05-25T17:25:31
AKR20260525049600504,[북한단신] 각지에서 낟알 건조능력 제고 사업,https://www.yna.co.kr/view/AKR20260525049600504,권수현,2,2026-05-25T17:12:12,2026-05-25T17:25:31
AKR20260525028751001,"오세훈 ""구청 회사에 鄭 측근 투자…현금 나눠먹기 부패카르텔""(종합)",https://www.yna.co.kr/view/AKR20260525028751001,박수윤,1,2026-05-25T17:30:56,2026-05-25T17:35:31
AKR20260525032651051,"박민식 ""여론조사 표본 오염돼""…한동훈 ""막장까지 가는 것""(종합)",https://www.yna.co.kr/view/AKR20260525032651051,김선호,1,2026-05-25T17:30:32,2026-05-25T17:35:31
AKR20260525044351063,"박근혜, ""대전은요"" 20년만에 대전충남 찾아 이장우ㆍ김태흠 지원(종합)",https://www.yna.co.kr/view/AKR20260525044351063,김준범,1,2026-05-25T17:29:28,2026-05-25T17:35:31
AKR20260525051500003,"현대건설, 5.5조원 정비사업 '최대어' 압구정3구역 수주",https://www.yna.co.kr/view/AKR20260525051500003,임기창,3,2026-05-25T17:31:13,2026-05-25T17:35:31
AKR20260525050300057,"""AI로 전 세계 메탄 배출 더 빠르고 정확하게 감시한다""",https://www.yna.co.kr/view/AKR20260525050300057,김용태,4,2026-05-25T17:26:34,2026-05-25T17:35:31
AKR20260525050600003,삼전 잠정합의안 노조 투표 넷째날…투표율 87%,https://www.yna.co.kr/view/AKR20260525050600003,김민지,4,2026-05-25T17:24:36,2026-05-25T17:35:31
AKR20260525050000063,대전·세종·충남 지방선거 투표소 1천200곳…선거공보 발송,https://www.yna.co.kr/view/AKR20260525050000063,양영석,1,2026-05-25T17:41:20,2026-05-25T17:45:31
AKR20260525051400063,"박수현 ""행정통합 특별법 조속 당론 확정""…한병도 ""총력 지원""",https://www.yna.co.kr/view/AKR20260525051400063,김준범,1,2026-05-25T17:38:58,2026-05-25T17:45:31
AKR20260525028251001,"정원오, 서남권 공략…목동 찾아 ""재개발·재건축 약속 지킬 것""(종합)",https://www.yna.co.kr/view/AKR20260525028251001,서혜림,1,2026-05-25T17:37:26,2026-05-25T17:45:31
AKR20260525052200001,"강훈식 ""불법 스포츠중계·디지털 성범죄물 유포 근본대책 수립""",https://www.yna.co.kr/view/AKR20260525052200001,고동욱,1,2026-05-25T17:47:06,2026-05-25T17:55:31
AKR20260525042051001,"국힘, 대구서 '지지층 결집' 호소…""TK 압승해야 나라 지킨다""(종합)",https://www.yna.co.kr/view/AKR20260525042051001,노선웅,1,2026-05-25T17:42:34,2026-05-25T17:55:31
AKR20260525051200527,충남 서산 오존주의보 발령,https://www.yna.co.kr/view/AKR20260525051200527,기상뉴스,5,2026-05-25T17:29:55,2026-05-25T17:55:31
AKR20260525050700063,아산 도고저수지서 부패 심한 시신 인양…경찰 수사,https://www.yna.co.kr/view/AKR20260525050700063,김준호,5,2026-05-25T17:29:33,2026-05-25T17:55:31
AKR20260525053000053,대구서 선거 현수막 훼손·무단 철거 잇따라…경찰 수사,https://www.yna.co.kr/view/AKR20260525053000053,최수호,1,2026-05-25T18:01:10,2026-05-25T18:05:31
AKR20260525049451055,"정청래 전북 유세서 '불공정 공천' 기습시위…民 ""정치 테러""(종합)",https://www.yna.co.kr/view/AKR20260525049451055,정경재,1,2026-05-25T17:51:09,2026-05-25T18:05:31
AKR20260522045500797,[영상] 서브컬처 어드벤처 게임의 매력…'아주르 프로밀리아',https://www.yna.co.kr/view/AKR20260522045500797,고현실,4,2026-05-25T18:00:01,2026-05-25T18:05:31
AKR20260525053600064,말다툼 끝에 동료 통근버스 기사 살해한 60대 구속,https://www.yna.co.kr/view/AKR20260525053600064,이성민,5,2026-05-25T18:08:27,2026-05-25T18:19:31
AKR20260525052700061,전처 일하는 편의점서 살해·방화한 30대…2심 무기징역,https://www.yna.co.kr/view/AKR20260525052700061,강영훈,5,2026-05-25T18:07:07,2026-05-25T18:19:31
AKR20260525054000062,"민주당 강릉시의원들 ""김홍규 후보·체육회장 사죄하라""",https://www.yna.co.kr/view/AKR20260525054000062,유형재,1,2026-05-25T18:23:11,2026-05-25T18:29:30
AKR20260525021451062,우상호·김진태 연휴 마지막날 강원 접경지역서 격돌(종합),https://www.yna.co.kr/view/AKR20260525021451062,이재현,1,2026-05-25T18:19:59,2026-05-25T18:29:30
AKR20260525052800062,"빵·커피·문화재의 삼박자, 강릉 원도심에 활력 불어넣다",https://www.yna.co.kr/view/AKR20260525052800062,유형재,4,2026-05-25T18:17:38,2026-05-25T18:29:30
AKR20260525054100062,"강원교육감 후보군, 도내 곳곳 돌며 연휴 막바지 유세 박차",https://www.yna.co.kr/view/AKR20260525054100062,양지웅,1,2026-05-25T18:30:52,2026-05-25T18:39:30
AKR20260525015951001,"장동혁 ""與, 이번 선거엔 스타벅스로 죽창가…국민이 심판해야""(종합)",https://www.yna.co.kr/view/AKR20260525015951001,김연정,1,2026-05-25T18:29:44,2026-05-25T18:39:30
AKR20260525053500061,"추미애 ""평생 사죄해도 모자란 박근혜씨, 선거판 돌아다녀""",https://www.yna.co.kr/view/AKR20260525053500061,최해민,1,2026-05-25T18:27:05,2026-05-25T18:39:30
AKR20260525054700055,순천∼완주고속도로서 교통사고 잇따라…8명 부상,https://www.yna.co.kr/view/AKR20260525054700055,정경재,5,2026-05-25T18:33:24,2026-05-25T18:39:30
AKR20260525054500527,충남 서산 오존주의보 해제,https://www.yna.co.kr/view/AKR20260525054500527,기상뉴스,5,2026-05-25T18:27:48,2026-05-25T18:39:30
AKR20260525044100371,한국 지원에 나이지리아 보건소 11곳 재개방…이산가족 상봉도,https://www.yna.co.kr/view/AKR20260525044100371,성도현,1,2026-05-25T18:41:53,2026-05-25T18:49:30
